Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cluster303	-2.5875383305230836e-10	4.278399050182893e-09	0.5241129795712214
Cluster236	-2.6823329319711587e-10	4.427447434292105e-09	0.5241548154247492
Cluster408	-2.403914058343396e-10	3.6891682676322695e-09	0.5259772568979245
Cluster292	-2.414485609542841e-10	3.6047207283006303e-09	0.526701669611833
Cluster381	-2.9687132452407883e-10	3.901375969204204e-09	0.5303278453901293
Cluster358	-3.2786781873505745e-10	4.283269035686406e-09	0.5305077063735798
Cluster295	-2.934667080329336e-10	3.749128914758816e-09	0.531195734609394
Cluster237	-3.6908520232012823e-10	3.999324708436954e-09	0.5367649442218109
Cluster161	-4.345991426099422e-10	4.066487127693945e-09	0.5425552761067427
Cluster335	-3.9897880001520315e-10	3.608896631101181e-09	0.5440150792584624
Cluster285	-4.3326630482149254e-10	3.917945185312837e-09	0.5440273126610365
Cluster460	-4.771307461571145e-10	4.2829197908159405e-09	0.5443516679621994
Cluster296	-4.315146782569237e-10	3.7770787775346985e-09	0.5454784524659472
Cluster3	-5.072307185627244e-10	4.362487955347494e-09	0.5462811050624327
Cluster423	-4.172519971885372e-10	3.5579356050289985e-09	0.546678386533148
Cluster349	-4.718368834310758e-10	3.954210810680142e-09	0.5474911290330376
Cluster334	-4.919594028295933e-10	3.529546664590446e-09	0.5554263145404028
Cluster379	-7.419036065114459e-10	4.2000317393133225e-09	0.5701053488419084
Cluster345	-6.214636787466868e-10	3.444032024897976e-09	0.571598991706206
Cluster319	-6.664821485364835e-10	3.5912678815873917e-09	0.5736145307952996
Cluster7	-7.906837055100563e-10	4.150158249685668e-09	0.5755487442401092
Cluster406	-6.080582968444677e-10	3.0822403166607414e-09	0.5781950143882771
Cluster192	-1.1192920520232767e-09	4.838987304159614e-09	0.5914618789040313
Cluster361	-9.70598847505765e-10	4.134588171036278e-09	0.5927990124641977
Cluster190	-1.0906696251810446e-09	4.5082238533650625e-09	0.5955823708030692
Cluster362	-1.0701729798225467e-09	4.307396326974192e-09	0.59810690674903
Cluster197	-1.1335038723547747e-09	4.505236487468118e-09	0.5993237015248436
